1	Q0	1e28zj1d	89	0.912	CincyMedIR-2
1	Q0	2w3bx6p8	90	0.911	CincyMedIR-2
1	Q0	2mohptl2	91	0.91	CincyMedIR-2
1	Q0	5242ns8i	92	0.909	CincyMedIR-2
1	Q0	f3w2gu8c	93	0.908	CincyMedIR-2
1	Q0	jydxk6j1	94	0.907	CincyMedIR-2
1	Q0	zhxrlopp	95	0.906	CincyMedIR-2
1	Q0	kvfau8j0	96	0.905	CincyMedIR-2
1	Q0	sxbmd0df	97	0.904	CincyMedIR-2
1	Q0	x23ej29m	98	0.903	CincyMedIR-2
1	Q0	7cb88t8n	99	0.902	CincyMedIR-2
1	Q0	qq48448d	100	0.901	CincyMedIR-2
1	Q0	h2h4bnd5	101	0.9	CincyMedIR-2
1	Q0	58usdw92	102	0.899	CincyMedIR-2
1	Q0	8anqfkmo	103	0.898	CincyMedIR-2
1	Q0	ffm5fww3	104	0.897	CincyMedIR-2
1	Q0	mvm1t0y7	105	0.896	CincyMedIR-2
1	Q0	5ekdfers	106	0.895	CincyMedIR-2
1	Q0	5een8p3r	107	0.894	CincyMedIR-2
1	Q0	nnzhntvc	108	0.893	CincyMedIR-2
1	Q0	4uslmbmw	109	0.892	CincyMedIR-2
1	Q0	he853mwa	110	0.891	CincyMedIR-2
1	Q0	xk5igdwo	111	0.89	CincyMedIR-2
1	Q0	wlat2rrl	112	0.889	CincyMedIR-2
1	Q0	9zmq2pqm	113	0.888	CincyMedIR-2
1	Q0	cyx0p2x5	114	0.887	CincyMedIR-2
1	Q0	ssxq1ns2	115	0.886	CincyMedIR-2
1	Q0	5neoiapc	116	0.885	CincyMedIR-2
1	Q0	5zrywg58	117	0.884	CincyMedIR-2
1	Q0	9edp04ud	118	0.883	CincyMedIR-2
1	Q0	pth2d40p	119	0.882	CincyMedIR-2
1	Q0	u6y2lqq0	120	0.881	CincyMedIR-2
1	Q0	2vdvswda	121	0.88	CincyMedIR-2
1	Q0	nxfr24sp	122	0.879	CincyMedIR-2
1	Q0	3wuh6k6g	123	0.878	CincyMedIR-2
1	Q0	kwq2y3il	124	0.877	CincyMedIR-2
1	Q0	yf5g53a9	125	0.876	CincyMedIR-2
1	Q0	vvhhpchm	126	0.875	CincyMedIR-2
1	Q0	we4ptygr	127	0.874	CincyMedIR-2
1	Q0	zknmfgsh	128	0.873	CincyMedIR-2
1	Q0	qs7dsxn5	129	0.872	CincyMedIR-2
1	Q0	suhqgmlo	130	0.871	CincyMedIR-2
1	Q0	z7r4n0w7	131	0.87	CincyMedIR-2
1	Q0	ianibn2n	132	0.869	CincyMedIR-2
1	Q0	1nwnkfyy	133	0.868	CincyMedIR-2
1	Q0	lfndq85x	134	0.867	CincyMedIR-2
1	Q0	smfve2ur	135	0.866	CincyMedIR-2
1	Q0	1ub01j2x	136	0.865	CincyMedIR-2
1	Q0	pi6a2ql7	137	0.864	CincyMedIR-2
1	Q0	6njag0dq	138	0.863	CincyMedIR-2
1	Q0	walpfa6r	139	0.862	CincyMedIR-2
1	Q0	fcd07krs	140	0.861	CincyMedIR-2
1	Q0	ne5r4d4b	141	0.86	CincyMedIR-2
1	Q0	sn7rswab	142	0.859	CincyMedIR-2
1	Q0	h5ire02h	143	0.858	CincyMedIR-2
1	Q0	b5329o75	144	0.857	CincyMedIR-2
1	Q0	zifccdqm	145	0.856	CincyMedIR-2
1	Q0	0nh58odf	146	0.855	CincyMedIR-2
1	Q0	zbp8jzbe	147	0.854	CincyMedIR-2
1	Q0	kxnm8l2z	148	0.853	CincyMedIR-2
1	Q0	ydm77mhk	149	0.852	CincyMedIR-2
1	Q0	8fmykb4c	150	0.851	CincyMedIR-2
1	Q0	mlo8zypy	151	0.85	CincyMedIR-2
1	Q0	kdbggt42	152	0.849	CincyMedIR-2
1	Q0	2opkte2f	153	0.848	CincyMedIR-2
1	Q0	e0bp8cuj	154	0.847	CincyMedIR-2
1	Q0	hncf2qe8	155	0.846	CincyMedIR-2
1	Q0	wynyrumi	156	0.845	CincyMedIR-2
1	Q0	4hqhty5o	157	0.844	CincyMedIR-2
1	Q0	pi5uq90z	158	0.843	CincyMedIR-2
1	Q0	jdlt0xcj	159	0.842	CincyMedIR-2
1	Q0	ol2exczc	160	0.841	CincyMedIR-2
1	Q0	wy9k0508	161	0.84	CincyMedIR-2
1	Q0	ju9japd8	162	0.839	CincyMedIR-2
1	Q0	mn0l7nar	163	0.838	CincyMedIR-2
1	Q0	1vlowf2n	164	0.837	CincyMedIR-2
1	Q0	8m06zdho	165	0.836	CincyMedIR-2
1	Q0	tof0so67	166	0.835	CincyMedIR-2
1	Q0	j56v40u3	167	0.834	CincyMedIR-2
1	Q0	vpodtbjk	168	0.833	CincyMedIR-2
1	Q0	fb62dwga	169	0.832	CincyMedIR-2
1	Q0	djuomhww	170	0.831	CincyMedIR-2
1	Q0	68sbqdi3	171	0.83	CincyMedIR-2
1	Q0	xvnv17zy	172	0.829	CincyMedIR-2
1	Q0	96v185b2	173	0.828	CincyMedIR-2
1	Q0	we62087x	174	0.827	CincyMedIR-2
1	Q0	2un9aggj	175	0.826	CincyMedIR-2
1	Q0	yuxb2jz9	176	0.825	CincyMedIR-2
1	Q0	wurtjgn2	177	0.824	CincyMedIR-2
1	Q0	dqxfcwyu	178	0.823	CincyMedIR-2
1	Q0	yp38t4yb	179	0.822	CincyMedIR-2
1	Q0	zy8qjaai	180	0.821	CincyMedIR-2
1	Q0	pidar1gz	181	0.82	CincyMedIR-2
1	Q0	q4i9kh65	182	0.819	CincyMedIR-2
1	Q0	dro22gwf	183	0.818	CincyMedIR-2
1	Q0	oufi7w1d	184	0.817	CincyMedIR-2
1	Q0	c1nuvprk	185	0.816	CincyMedIR-2
1	Q0	ih1py5n9	186	0.815	CincyMedIR-2
1	Q0	wl83d6gs	187	0.814	CincyMedIR-2
1	Q0	4fs724wn	188	0.813	CincyMedIR-2
1	Q0	ne0qwv56	189	0.812	CincyMedIR-2
1	Q0	yi6yu5l1	190	0.811	CincyMedIR-2
1	Q0	ec3egn8o	191	0.81	CincyMedIR-2
1	Q0	kbulgxoa	192	0.809	CincyMedIR-2
1	Q0	2hyiped2	193	0.808	CincyMedIR-2
1	Q0	368pz09b	194	0.807	CincyMedIR-2
1	Q0	kw7mon2o	195	0.806	CincyMedIR-2
1	Q0	7v5aln90	196	0.805	CincyMedIR-2
1	Q0	nv96x2p7	197	0.804	CincyMedIR-2
1	Q0	uz91cd6h	198	0.803	CincyMedIR-2
1	Q0	lf941vhd	199	0.802	CincyMedIR-2
1	Q0	awp1nck0	200	0.801	CincyMedIR-2
1	Q0	jbtrdvhe	201	0.8	CincyMedIR-2
1	Q0	dbzrd23n	202	0.799	CincyMedIR-2
1	Q0	fq11rhab	203	0.798	CincyMedIR-2
1	Q0	e8qubwha	204	0.797	CincyMedIR-2
1	Q0	ymqdhu8f	205	0.796	CincyMedIR-2
1	Q0	eu3rry7p	206	0.795	CincyMedIR-2
1	Q0	ez6kbb30	207	0.794	CincyMedIR-2
1	Q0	zrbesm5b	208	0.793	CincyMedIR-2
1	Q0	j0ucgrps	209	0.792	CincyMedIR-2
1	Q0	02f0opkr	210	0.791	CincyMedIR-2
1	Q0	u2t1x89m	211	0.79	CincyMedIR-2
1	Q0	vtuljhcp	212	0.789	CincyMedIR-2
1	Q0	q0yqnlyl	213	0.788	CincyMedIR-2
1	Q0	rike3ukb	214	0.787	CincyMedIR-2
1	Q0	b3y9zxjr	215	0.786	CincyMedIR-2
1	Q0	oeqf7uk9	216	0.785	CincyMedIR-2
1	Q0	yb5kf0u2	217	0.784	CincyMedIR-2
1	Q0	i6pv90s9	218	0.783	CincyMedIR-2
1	Q0	9f6v4wzm	219	0.782	CincyMedIR-2
1	Q0	61snvddh	220	0.781	CincyMedIR-2
1	Q0	frkk6w0a	221	0.78	CincyMedIR-2
1	Q0	j8n06hzx	222	0.779	CincyMedIR-2
1	Q0	13bvssv1	223	0.778	CincyMedIR-2
1	Q0	xtibubra	224	0.777	CincyMedIR-2
1	Q0	spo1lzyo	225	0.776	CincyMedIR-2
1	Q0	wmxemk5r	226	0.775	CincyMedIR-2
1	Q0	33pxylb3	227	0.774	CincyMedIR-2
1	Q0	6fmvfx6y	228	0.773	CincyMedIR-2
1	Q0	hkwu5o6d	229	0.772	CincyMedIR-2
1	Q0	xsgxd5sy	230	0.771	CincyMedIR-2
1	Q0	sjyrr2bn	231	0.77	CincyMedIR-2
1	Q0	ec8lpgl3	232	0.769	CincyMedIR-2
1	Q0	bd7whqxf	233	0.768	CincyMedIR-2
1	Q0	ocdc9b74	234	0.767	CincyMedIR-2
1	Q0	zjgswsjj	235	0.766	CincyMedIR-2
1	Q0	jslfu3qt	236	0.765	CincyMedIR-2
1	Q0	g4bsul8u	237	0.764	CincyMedIR-2
1	Q0	zdog6ddu	238	0.763	CincyMedIR-2
1	Q0	blax9sz2	239	0.762	CincyMedIR-2
1	Q0	8oz6bgz4	240	0.761	CincyMedIR-2
1	Q0	2ftw85xw	241	0.76	CincyMedIR-2
1	Q0	nrdiqees	242	0.759	CincyMedIR-2
1	Q0	qla6edp4	243	0.758	CincyMedIR-2
1	Q0	ad3tct5b	244	0.757	CincyMedIR-2
1	Q0	oxs048lr	245	0.756	CincyMedIR-2
1	Q0	jjgfgqwg	246	0.755	CincyMedIR-2
1	Q0	iamigc99	247	0.754	CincyMedIR-2
1	Q0	bu2w2ox6	248	0.753	CincyMedIR-2
1	Q0	4r0t3q7j	249	0.752	CincyMedIR-2
1	Q0	9aegg5sd	250	0.751	CincyMedIR-2
1	Q0	uj0i2anr	251	0.75	CincyMedIR-2
1	Q0	tku1dr32	252	0.749	CincyMedIR-2
1	Q0	6uaj8fb7	253	0.748	CincyMedIR-2
1	Q0	1abp6oom	254	0.747	CincyMedIR-2
1	Q0	1qn5y4gc	255	0.746	CincyMedIR-2
1	Q0	j58f1lwa	256	0.745	CincyMedIR-2
1	Q0	l4o7nicc	257	0.744	CincyMedIR-2
1	Q0	n8fwy791	258	0.743	CincyMedIR-2
1	Q0	679qfp2s	259	0.742	CincyMedIR-2
1	Q0	8zwsi4nk	260	0.741	CincyMedIR-2
1	Q0	0tkx7aas	261	0.74	CincyMedIR-2
1	Q0	ybwgza0f	262	0.739	CincyMedIR-2
1	Q0	b2f3a8un	263	0.738	CincyMedIR-2
1	Q0	mhm7r3qc	264	0.737	CincyMedIR-2
1	Q0	l5ogbl5p	265	0.736	CincyMedIR-2
1	Q0	xieqswct	266	0.735	CincyMedIR-2
1	Q0	rmia5w3x	267	0.734	CincyMedIR-2
1	Q0	j5bepvvw	268	0.733	CincyMedIR-2
1	Q0	p3gswh23	269	0.732	CincyMedIR-2
1	Q0	bv9i08cq	270	0.731	CincyMedIR-2
1	Q0	pkg4rxni	271	0.73	CincyMedIR-2
1	Q0	0xhho1sh	272	0.729	CincyMedIR-2
1	Q0	lxakf79k	273	0.728	CincyMedIR-2
1	Q0	tnik6sd3	274	0.727	CincyMedIR-2
1	Q0	ufmcfic2	275	0.726	CincyMedIR-2
1	Q0	iqx0rxun	276	0.725	CincyMedIR-2
1	Q0	54t8xg3a	277	0.724	CincyMedIR-2
1	Q0	ayi928ct	278	0.723	CincyMedIR-2
1	Q0	apc0lm5e	279	0.722	CincyMedIR-2
1	Q0	kn1lcsia	280	0.721	CincyMedIR-2
1	Q0	380l28s4	281	0.72	CincyMedIR-2
1	Q0	y29kct7v	282	0.719	CincyMedIR-2
1	Q0	w49i0xkz	283	0.718	CincyMedIR-2
1	Q0	3pxc5wot	284	0.717	CincyMedIR-2
1	Q0	n1e3tfw4	285	0.716	CincyMedIR-2
1	Q0	662pfa61	286	0.715	CincyMedIR-2
1	Q0	8caqxfxv	287	0.714	CincyMedIR-2
1	Q0	da61tfr9	288	0.713	CincyMedIR-2
1	Q0	0194oljo	289	0.712	CincyMedIR-2
1	Q0	uzdydmmh	290	0.711	CincyMedIR-2
1	Q0	1mchg5yg	291	0.71	CincyMedIR-2
1	Q0	erdity4m	292	0.709	CincyMedIR-2
1	Q0	5fg87lvu	293	0.708	CincyMedIR-2
1	Q0	49360l2a	294	0.707	CincyMedIR-2
1	Q0	wm6yey1v	295	0.706	CincyMedIR-2
1	Q0	9a27s0zn	296	0.705	CincyMedIR-2
1	Q0	2uvibr2j	297	0.704	CincyMedIR-2
1	Q0	73a7uvyz	298	0.703	CincyMedIR-2
1	Q0	wh39sbx6	299	0.702	CincyMedIR-2
1	Q0	j7t9nebs	300	0.701	CincyMedIR-2
1	Q0	f7dailgd	301	0.7	CincyMedIR-2
1	Q0	uei9zw6q	302	0.699	CincyMedIR-2
1	Q0	hfdh571v	303	0.698	CincyMedIR-2
1	Q0	faec051u	304	0.697	CincyMedIR-2
1	Q0	tnctqc1a	305	0.696	CincyMedIR-2
1	Q0	w84qtud6	306	0.695	CincyMedIR-2
1	Q0	wnh6h9f0	307	0.694	CincyMedIR-2
1	Q0	mmlbolwo	308	0.693	CincyMedIR-2
1	Q0	y7lrp0gc	309	0.692	CincyMedIR-2
1	Q0	zph6r4il	310	0.691	CincyMedIR-2
1	Q0	68193u0a	311	0.69	CincyMedIR-2
1	Q0	zndtddty	312	0.689	CincyMedIR-2
1	Q0	1o5hi8qz	313	0.688	CincyMedIR-2
1	Q0	adf5ttfd	314	0.687	CincyMedIR-2
1	Q0	wb19vqv3	315	0.686	CincyMedIR-2
1	Q0	ld0vo1rl	316	0.685	CincyMedIR-2
1	Q0	3wegrnyn	317	0.684	CincyMedIR-2
1	Q0	s7uqawbd	318	0.683	CincyMedIR-2
1	Q0	mlkxcn5k	319	0.682	CincyMedIR-2
1	Q0	nror02j6	320	0.681	CincyMedIR-2
1	Q0	h6jt1fj1	321	0.68	CincyMedIR-2
1	Q0	tg5wbwf9	322	0.679	CincyMedIR-2
1	Q0	m3go4tun	323	0.678	CincyMedIR-2
1	Q0	nugginc9	324	0.677	CincyMedIR-2
1	Q0	1mmqfp7g	325	0.676	CincyMedIR-2
1	Q0	5xyt8d5u	326	0.675	CincyMedIR-2
1	Q0	igfur3l9	327	0.674	CincyMedIR-2
1	Q0	k3y8tpps	328	0.673	CincyMedIR-2
1	Q0	y2zcwcic	329	0.672	CincyMedIR-2
1	Q0	lmstdmyb	330	0.671	CincyMedIR-2
1	Q0	g1kr7s11	331	0.67	CincyMedIR-2
1	Q0	trpy9bbq	332	0.669	CincyMedIR-2
1	Q0	m7dwbheg	333	0.668	CincyMedIR-2
1	Q0	ba6v30jg	334	0.667	CincyMedIR-2
1	Q0	30bsomt8	335	0.666	CincyMedIR-2
1	Q0	nthxicak	336	0.665	CincyMedIR-2
1	Q0	jvm1pcjy	337	0.664	CincyMedIR-2
1	Q0	t6rtncg9	338	0.663	CincyMedIR-2
1	Q0	ezok5n6j	339	0.662	CincyMedIR-2
1	Q0	az1puj81	340	0.661	CincyMedIR-2
1	Q0	8q1veo3q	341	0.66	CincyMedIR-2
1	Q0	zixnvehs	342	0.659	CincyMedIR-2
1	Q0	n7ylgqfu	343	0.658	CincyMedIR-2
1	Q0	imkeghfd	344	0.657	CincyMedIR-2
1	Q0	l352l3yk	345	0.656	CincyMedIR-2
1	Q0	1p941spn	346	0.655	CincyMedIR-2
1	Q0	xeu35i0n	347	0.654	CincyMedIR-2
1	Q0	5pfusktn	348	0.653	CincyMedIR-2
1	Q0	b376751x	349	0.652	CincyMedIR-2
1	Q0	kjeqdse5	350	0.651	CincyMedIR-2
1	Q0	m6akijzn	351	0.65	CincyMedIR-2
1	Q0	3fy2va32	352	0.649	CincyMedIR-2
1	Q0	0643isfq	353	0.648	CincyMedIR-2
1	Q0	7a3y3mbc	354	0.647	CincyMedIR-2
1	Q0	5gbjdr0u	355	0.646	CincyMedIR-2
1	Q0	v0ln3wfa	356	0.645	CincyMedIR-2
1	Q0	5gbkrs73	357	0.644	CincyMedIR-2
1	Q0	qopcs6jy	358	0.643	CincyMedIR-2
1	Q0	ag7c2mhx	359	0.642	CincyMedIR-2
1	Q0	xjr93dm6	360	0.641	CincyMedIR-2
1	Q0	9ukf9vpg	361	0.64	CincyMedIR-2
1	Q0	pmqqemku	362	0.639	CincyMedIR-2
1	Q0	scc9wee0	363	0.638	CincyMedIR-2
1	Q0	c3dxfet9	364	0.637	CincyMedIR-2
1	Q0	q4u5t8zs	365	0.636	CincyMedIR-2
1	Q0	tv9xsned	366	0.635	CincyMedIR-2
1	Q0	65plab8b	367	0.634	CincyMedIR-2
1	Q0	t05ummop	368	0.633	CincyMedIR-2
1	Q0	uhqadqnk	369	0.632	CincyMedIR-2
1	Q0	6o8dt2bg	370	0.631	CincyMedIR-2
1	Q0	flc25wlz	371	0.63	CincyMedIR-2
1	Q0	r88hpbxp	372	0.629	CincyMedIR-2
1	Q0	cv32u0ox	373	0.628	CincyMedIR-2
1	Q0	44l5q07k	374	0.627	CincyMedIR-2
1	Q0	krscvtaw	375	0.626	CincyMedIR-2
1	Q0	ndt8f812	376	0.625	CincyMedIR-2
1	Q0	f8xrgguq	377	0.624	CincyMedIR-2
1	Q0	std4jddn	378	0.623	CincyMedIR-2
1	Q0	gzc72bdy	379	0.622	CincyMedIR-2
1	Q0	70jx0h9v	380	0.621	CincyMedIR-2
1	Q0	jkm496ip	381	0.62	CincyMedIR-2
1	Q0	nmpi5hun	382	0.619	CincyMedIR-2
1	Q0	q856rx6b	383	0.618	CincyMedIR-2
1	Q0	ufcvecwo	384	0.617	CincyMedIR-2
1	Q0	t5ar9pp0	385	0.616	CincyMedIR-2
1	Q0	g26to20g	386	0.615	CincyMedIR-2
1	Q0	z7a3g6e8	387	0.614	CincyMedIR-2
1	Q0	8l1vfsbc	388	0.613	CincyMedIR-2
1	Q0	oc0edgd2	389	0.612	CincyMedIR-2
1	Q0	c4u0gxp5	390	0.611	CincyMedIR-2
1	Q0	m9i9gu5g	391	0.61	CincyMedIR-2
1	Q0	5ule2x9w	392	0.609	CincyMedIR-2
1	Q0	sjrnu3f3	393	0.608	CincyMedIR-2
1	Q0	uqls3p01	394	0.607	CincyMedIR-2
1	Q0	4ihv80au	395	0.606	CincyMedIR-2
1	Q0	0uengr9t	396	0.605	CincyMedIR-2
1	Q0	of9wlhga	397	0.604	CincyMedIR-2
1	Q0	3dzv20b7	398	0.603	CincyMedIR-2
1	Q0	ndpuezpo	399	0.602	CincyMedIR-2
1	Q0	b8j2hn9w	400	0.601	CincyMedIR-2
1	Q0	xklbnvom	401	0.6	CincyMedIR-2
1	Q0	s4d442kx	402	0.599	CincyMedIR-2
1	Q0	cogk5kig	403	0.598	CincyMedIR-2
1	Q0	uadfehr6	404	0.597	CincyMedIR-2
1	Q0	4989atst	405	0.596	CincyMedIR-2
1	Q0	bntjg90x	406	0.595	CincyMedIR-2
1	Q0	d7n1zy0b	407	0.594	CincyMedIR-2
1	Q0	b4ay5vyp	408	0.593	CincyMedIR-2
1	Q0	63aoc5vp	409	0.592	CincyMedIR-2
1	Q0	i9r77o70	410	0.591	CincyMedIR-2
1	Q0	zio8yhuy	411	0.59	CincyMedIR-2
1	Q0	6ji8dkkz	412	0.589	CincyMedIR-2
1	Q0	akf1lpdu	413	0.588	CincyMedIR-2
1	Q0	rj9k9awy	414	0.587	CincyMedIR-2
1	Q0	0ga5rel6	415	0.586	CincyMedIR-2
1	Q0	010vptx3	416	0.585	CincyMedIR-2
1	Q0	uusi3nph	417	0.584	CincyMedIR-2
1	Q0	jxtch47t	418	0.583	CincyMedIR-2
1	Q0	in3b1nzv	419	0.582	CincyMedIR-2
1	Q0	vlqd192g	420	0.581	CincyMedIR-2
1	Q0	xle4bx49	421	0.58	CincyMedIR-2
1	Q0	y691hark	422	0.579	CincyMedIR-2
1	Q0	8g6julo6	423	0.578	CincyMedIR-2
1	Q0	yp8jitqh	424	0.577	CincyMedIR-2
1	Q0	s9vv7rw4	425	0.576	CincyMedIR-2
1	Q0	azvbl4ie	426	0.575	CincyMedIR-2
1	Q0	n6sq2jz9	427	0.574	CincyMedIR-2
1	Q0	jj86scxd	428	0.573	CincyMedIR-2
1	Q0	yg5posts	429	0.572	CincyMedIR-2
1	Q0	fqu54j4h	430	0.571	CincyMedIR-2
1	Q0	ycrrsr5c	431	0.57	CincyMedIR-2
1	Q0	a7u8xdux	432	0.569	CincyMedIR-2
1	Q0	edu1zuzt	433	0.568	CincyMedIR-2
1	Q0	fshy00kg	434	0.567	CincyMedIR-2
1	Q0	amj0ohw3	435	0.566	CincyMedIR-2
1	Q0	73oxkqt3	436	0.565	CincyMedIR-2
1	Q0	z9dolxky	437	0.564	CincyMedIR-2
1	Q0	ym44s4oc	438	0.563	CincyMedIR-2
1	Q0	k560qnyi	439	0.562	CincyMedIR-2
1	Q0	a9clzlzb	440	0.561	CincyMedIR-2
1	Q0	mz06mkqf	441	0.56	CincyMedIR-2
1	Q0	iyhfk6i5	442	0.559	CincyMedIR-2
1	Q0	llqpfhwg	443	0.558	CincyMedIR-2
1	Q0	rql9fjug	444	0.557	CincyMedIR-2
1	Q0	qpcvxwti	445	0.556	CincyMedIR-2
1	Q0	imvbkt69	446	0.555	CincyMedIR-2
1	Q0	2z82hmfh	447	0.554	CincyMedIR-2
1	Q0	lxegc18n	448	0.553	CincyMedIR-2
1	Q0	5f95gve3	449	0.552	CincyMedIR-2
1	Q0	wjm0aox6	450	0.551	CincyMedIR-2
1	Q0	te049lxh	451	0.55	CincyMedIR-2
1	Q0	gunn55f9	452	0.549	CincyMedIR-2
1	Q0	3ngrtmb0	453	0.548	CincyMedIR-2
1	Q0	k3f7ohzg	454	0.547	CincyMedIR-2
1	Q0	hlhfx3fm	455	0.546	CincyMedIR-2
1	Q0	ttiqxlts	456	0.545	CincyMedIR-2
1	Q0	iudq5jdu	457	0.544	CincyMedIR-2
1	Q0	eymqlbix	458	0.543	CincyMedIR-2
1	Q0	isbq1fqt	459	0.542	CincyMedIR-2
1	Q0	penb65x7	460	0.541	CincyMedIR-2
1	Q0	k4l45ene	461	0.54	CincyMedIR-2
1	Q0	ids74oez	462	0.539	CincyMedIR-2
1	Q0	dl5w9mrx	463	0.538	CincyMedIR-2
1	Q0	gv1tfugb	464	0.537	CincyMedIR-2
1	Q0	yqiggzk9	465	0.536	CincyMedIR-2
1	Q0	0xciml6s	466	0.535	CincyMedIR-2
1	Q0	o0ot59di	467	0.534	CincyMedIR-2
1	Q0	5l7lgnfm	468	0.533	CincyMedIR-2
1	Q0	kromgrnu	469	0.532	CincyMedIR-2
1	Q0	g41pd9uz	470	0.531	CincyMedIR-2
